text,label,timestamp,username,device,likes,retweets,replies
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Performance Issue,30/01/2024 13:09,@user_5886,Android,216,21,18
Is there a way to export my chat history? I need to keep a record of my conversations.,Bug Report,12/01/2024 17:59,@user_9721,Web,13,31,15
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Feedback,28/01/2024 20:43,@user_6602,Web,158,7,4
The app's battery usage is insane! It drains my phone in just a few hours.,Security Issue,27/01/2024 5:15,@user_7729,iPhone,241,11,8
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Performance Issue,11/01/2024 23:17,@user_3996,Android,221,25,18
The search function is broken. It doesn’t return relevant results anymore.,Performance Issue,14/01/2024 22:32,@user_7458,Android,132,35,15
The new voice assistant is way too slow. Takes ages to process commands.,Discussion,12/01/2024 10:06,@user_1938,Web,266,27,12
Why was the live chat feature removed? That was the best part of the app!,Bug Report,12/01/2024 4:54,@user_5505,Android,233,49,8
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Question,1/01/2024 3:46,@user_1952,iPhone,70,27,10
Great update! The new UI is much smoother. Well done team! 🎉,Feedback,15/01/2024 1:03,@user_6579,iPhone,89,36,25
Can someone explain how to set up a webhook for real-time notifications?,Performance Issue,3/01/2024 9:00,@user_3520,Web,72,43,19
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Discussion,16/01/2024 12:28,@user_6929,iPhone,138,43,14
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Question,21/01/2024 9:57,@user_5515,iPhone,226,12,19
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Discussion,7/01/2024 13:47,@user_6749,iPhone,11,13,18
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Performance Issue,18/01/2024 7:52,@user_9460,Web,18,49,30
The app's search function is broken. It doesn't return relevant results anymore.,Performance Issue,21/01/2024 9:29,@user_5953,iPhone,222,5,13
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Bug Report,14/01/2024 22:46,@user_1153,Web,193,23,25
Great update! The new UI is much smoother. Well done team! 🎉,Feedback,15/01/2024 20:32,@user_8418,iPhone,154,15,5
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Feature Request,12/01/2024 14:52,@user_4189,iPhone,255,50,12
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Feedback,28/01/2024 5:23,@user_3951,iPhone,177,46,18
The new voice assistant is way too slow. Takes ages to process commands.,Performance Issue,24/01/2024 5:53,@user_6644,Android,71,49,11
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Question,30/01/2024 22:36,@user_3548,iPhone,161,13,13
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Discussion,2/01/2024 2:51,@user_4750,Web,261,47,21
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Question,27/01/2024 11:19,@user_7372,Android,112,12,20
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Question,26/01/2024 18:04,@user_9958,Android,30,10,24
Why does the app log me out randomly? It's really annoying.,Question,1/01/2024 2:52,@user_5556,iPhone,106,11,22
The new voice assistant is way too slow. Takes ages to process commands.,Security Issue,24/01/2024 9:04,@user_6242,Android,81,6,30
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Bug Report,1/01/2024 21:52,@user_5759,Android,24,46,17
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Performance Issue,7/01/2024 18:06,@user_4419,Web,202,40,11
The new AI recommendations are completely off. They used to be much better!,Security Issue,30/01/2024 18:16,@user_8075,Web,233,21,26
Loading time increased significantly after the last update. Feels super sluggish now 😕,Discussion,17/01/2024 15:55,@user_8725,iPhone,282,24,23
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Feature Request,23/01/2024 16:15,@user_3982,iPhone,27,22,8
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Feature Request,8/01/2024 12:21,@user_5601,Android,165,18,17
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Feature Request,19/01/2024 20:31,@user_6815,iPhone,63,8,30
The search function is broken. It doesn’t return relevant results anymore.,Bug Report,20/01/2024 0:28,@user_6128,Web,194,22,27
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Security Issue,8/01/2024 20:39,@user_2908,Web,209,14,26
The new voice assistant is way too slow. Takes ages to process commands.,Feature Request,29/01/2024 17:06,@user_7350,iPhone,289,49,21
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Performance Issue,2/01/2024 2:25,@user_8583,iPhone,34,47,5
Can someone explain how to use OAuth for third-party API integrations?,Discussion,20/01/2024 5:07,@user_9177,Web,261,16,29
Can someone explain how to use OAuth for third-party API integrations?,Feedback,19/01/2024 3:48,@user_5262,Web,87,18,17
The new update is fantastic! The app runs so much smoother now. Great job!,Security Issue,2/01/2024 1:07,@user_8940,iPhone,28,35,28
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Bug Report,10/01/2024 10:45,@user_5493,Android,126,35,11
Keyboard shortcuts for power users would be amazing! Any plans?,Bug Report,11/01/2024 21:37,@user_6957,iPhone,280,6,10
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Feedback,2/01/2024 19:40,@user_1264,Web,291,26,22
The UI feels laggy after the latest update. Animations take forever to load.,Question,13/01/2024 17:01,@user_3491,iPhone,156,7,30
"Dark mode is great, but can we get an option to schedule it automatically?",Performance Issue,18/01/2024 10:20,@user_3257,Web,211,18,19
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Performance Issue,9/01/2024 1:20,@user_8678,iPhone,164,38,23
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Performance Issue,10/01/2024 6:55,@user_5937,Web,69,27,18
Why is the AI assistant so slow to respond? It used to be much faster.,Feature Request,19/01/2024 22:44,@user_4691,Android,182,26,8
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Feedback,8/01/2024 6:21,@user_1575,Android,75,12,28
Why was the live chat feature removed? That was the best part of the app!,Discussion,24/01/2024 6:14,@user_3441,iPhone,218,27,19
Can someone explain how to set up a webhook for real-time notifications?,Performance Issue,14/01/2024 23:00,@user_2072,Android,232,36,6
I love the new offline mode! Works flawlessly even with large files. 🔥,Security Issue,3/01/2024 0:04,@user_7071,Web,250,21,5
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Feedback,15/01/2024 22:31,@user_6326,Android,200,26,26
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Feature Request,11/01/2024 18:55,@user_8282,Android,211,45,22
Why does the app log me out randomly? It's really annoying.,Question,19/01/2024 0:42,@user_1830,iPhone,65,13,22
The new update is fantastic! The app runs so much smoother now. Great job!,Bug Report,25/01/2024 17:38,@user_7792,Android,275,50,19
Great update! The new UI is much smoother. Well done team! 🎉,Question,7/01/2024 5:49,@user_2332,Web,265,28,30
Why does the app log me out randomly? It's really annoying.,Feature Request,9/01/2024 2:10,@user_4439,iPhone,72,21,4
The new update is fantastic! The app runs so much smoother now. Great job!,Discussion,14/01/2024 9:49,@user_4386,Web,277,8,23
Is there a way to export my chat history? I need to keep a record of my conversations.,Discussion,18/01/2024 5:47,@user_8339,Android,31,43,9
Keyboard shortcuts for power users would be amazing! Any plans?,Feature Request,2/01/2024 14:52,@user_5390,Web,155,44,19
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Security Issue,2/01/2024 5:43,@user_9422,iPhone,226,14,28
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Performance Issue,29/01/2024 16:07,@user_4633,iPhone,77,22,12
Loading time increased significantly after the last update. Feels super sluggish now 😕,Performance Issue,6/01/2024 3:13,@user_3145,Android,221,31,13
Great update! The new UI is much smoother. Well done team! 🎉,Performance Issue,10/01/2024 8:22,@user_3462,iPhone,195,32,10
The app keeps asking me to log in every time I open it. Super annoying.,Feature Request,7/01/2024 20:57,@user_5791,Web,55,41,20
The app keeps asking me to log in every time I open it. Super annoying.,Performance Issue,5/01/2024 23:15,@user_5053,Android,78,37,4
The app's battery usage is insane! It drains my phone in just a few hours.,Bug Report,23/01/2024 22:17,@user_5350,Web,76,37,26
Can someone explain the difference between WebSockets and long polling?,Question,8/01/2024 16:13,@user_3545,Web,260,38,10
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Discussion,4/01/2024 1:55,@user_1759,Web,129,29,12
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Security Issue,20/01/2024 13:53,@user_8626,iPhone,200,44,27
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Feature Request,22/01/2024 18:01,@user_1528,Web,216,21,21
The new update is fantastic! The app runs so much smoother now. Great job!,Security Issue,25/01/2024 0:10,@user_8810,Web,295,40,23
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Discussion,21/01/2024 4:12,@user_3294,Web,146,26,19
The app's battery usage is insane! It drains my phone in just a few hours.,Bug Report,25/01/2024 2:03,@user_5472,Web,214,39,27
I love the new offline mode! Works flawlessly even with large files. 🔥,Feedback,30/01/2024 17:34,@user_7447,Android,126,49,3
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Security Issue,10/01/2024 12:04,@user_5551,Web,239,16,11
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Security Issue,29/01/2024 5:55,@user_9755,Android,59,12,21
Can someone explain the difference between WebSockets and long polling?,Question,26/01/2024 12:10,@user_2855,iPhone,128,35,13
Why was the live chat feature removed? That was the best part of the app!,Bug Report,5/01/2024 22:04,@user_5097,iPhone,221,47,30
The app's battery usage is insane! It drains my phone in just a few hours.,Feedback,19/01/2024 23:39,@user_6239,iPhone,56,48,12
The UI feels laggy after the latest update. Animations take forever to load.,Feature Request,5/01/2024 6:52,@user_4565,iPhone,264,31,28
The app's search function is broken. It doesn't return relevant results anymore.,Feedback,6/01/2024 20:57,@user_2287,iPhone,55,20,30
The app's search function is broken. It doesn't return relevant results anymore.,Security Issue,20/01/2024 4:10,@user_7344,Web,85,14,11
Keyboard shortcuts for power users would be amazing! Any plans?,Question,20/01/2024 13:15,@user_2929,Web,113,34,7
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Discussion,20/01/2024 18:11,@user_3075,iPhone,129,45,13
The new voice assistant is way too slow. Takes ages to process commands.,Bug Report,1/01/2024 4:02,@user_2537,iPhone,299,45,28
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Performance Issue,8/01/2024 16:59,@user_7332,Android,197,13,7
The app's search function is broken. It doesn't return relevant results anymore.,Bug Report,14/01/2024 13:40,@user_1471,Android,230,20,18
Loading time increased significantly after the last update. Feels super sluggish now 😕,Feature Request,10/01/2024 2:48,@user_2971,Android,240,20,25
The app crashes on Android 11 when I open settings. Anyone else facing this?,Bug Report,29/01/2024 14:26,@user_8200,iPhone,193,31,22
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Feature Request,14/01/2024 16:48,@user_7732,Web,95,40,9
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Security Issue,13/01/2024 17:45,@user_6285,iPhone,191,36,4
The app crashes on Android 11 when I open settings. Anyone else facing this?,Bug Report,24/01/2024 3:45,@user_7216,Android,160,45,27
Does anyone know how to set up a webhook for real-time notifications?,Security Issue,20/01/2024 15:12,@user_3733,Web,41,41,21
I love the new offline mode! Works flawlessly even with large files. 🔥,Feedback,17/01/2024 1:15,@user_4710,Android,119,11,28
The app's battery usage is insane! It drains my phone in just a few hours.,Discussion,13/01/2024 15:53,@user_8782,Android,262,45,21
Can we get a feature to customize notification sounds? It would be super helpful!,Discussion,29/01/2024 17:35,@user_1199,Android,31,41,22
The new API documentation is so much better! Really easy to understand.,Discussion,26/01/2024 1:19,@user_1066,Android,19,29,29
The last update completely broke Bluetooth connectivity. Devices keep disconnecting randomly!,Question,11/01/2024 10:46,@user_3494,iPhone,84,5,27
The app's search function is broken. It doesn't return relevant results anymore.,Performance Issue,30/01/2024 10:03,@user_8641,Android,35,23,6
Keyboard shortcuts for power users would be amazing! Any plans?,Performance Issue,16/01/2024 18:23,@user_4152,iPhone,73,13,24
The new AI recommendations are completely off. They used to be much better!,Feedback,18/01/2024 4:16,@user_7953,Android,31,44,20
How do I enable end-to-end encryption for my messages?,Feedback,15/01/2024 16:12,@user_2465,Web,217,19,3
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feature Request,30/01/2024 10:04,@user_8328,Web,189,31,3
The app keeps asking me to log in every time I open it. Super annoying.,Performance Issue,9/01/2024 18:25,@user_9643,Web,226,10,26
Why does the app log me out randomly? It's really annoying.,Question,14/01/2024 0:52,@user_2592,Android,214,5,20
The new voice assistant is way too slow. Takes ages to process commands.,Feature Request,3/01/2024 10:40,@user_7795,Web,180,39,18
The new AI recommendations are completely off. They used to be much better!,Bug Report,1/01/2024 1:26,@user_1180,Web,298,50,17
The latest update broke my notifications. I’m not receiving any alerts at all. Anyone else?,Question,6/01/2024 20:59,@user_9158,Android,40,35,7
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Performance Issue,18/01/2024 20:17,@user_9119,iPhone,108,7,10
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Question,10/01/2024 18:52,@user_7676,Web,55,49,11
Can someone explain the difference between WebSockets and long polling?,Performance Issue,16/01/2024 6:57,@user_5492,iPhone,78,30,10
The search function is broken. It doesn’t return relevant results anymore.,Question,1/01/2024 5:58,@user_8717,Android,14,46,16
How do I enable 2FA for my account? I can't find the option in settings.,Performance Issue,26/01/2024 15:20,@user_5148,Web,180,47,5
I love the new offline mode! Works flawlessly even with large files. 🔥,Performance Issue,23/01/2024 3:36,@user_4209,Web,224,13,6
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Performance Issue,4/01/2024 5:20,@user_1249,Android,221,38,10
The UI feels laggy after the latest update. Animations take forever to load.,Performance Issue,8/01/2024 19:49,@user_9293,Android,81,11,17
Multi-account login would be a game-changer. Any plans to add this?,Discussion,25/01/2024 3:57,@user_4476,Web,224,50,16
Multi-device support would be a game-changer. Any plans to implement it?,Performance Issue,11/01/2024 23:30,@user_7386,iPhone,264,31,3
How do I enable 2FA for my account? I can't find the option in settings.,Performance Issue,14/01/2024 20:34,@user_4526,Android,292,6,30
I love the new offline mode! Works flawlessly even with large files. 🔥,Feature Request,15/01/2024 8:43,@user_1338,Web,22,35,19
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Bug Report,12/01/2024 11:38,@user_8781,Web,228,48,3
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Question,18/01/2024 12:17,@user_8997,Web,86,46,10
Has anyone tested the latest beta? Is it worth updating?,Question,21/01/2024 20:02,@user_7749,iPhone,158,47,4
Is there a way to export my chat history? I need to keep a record of my conversations.,Feature Request,18/01/2024 15:05,@user_5208,iPhone,69,42,12
The new AI recommendations are completely off. They used to be much better!,Security Issue,11/01/2024 20:02,@user_4893,Web,52,33,17
How do I enable end-to-end encryption for my messages?,Feature Request,6/01/2024 22:18,@user_2853,Web,162,49,29
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Question,24/01/2024 23:23,@user_4969,Web,294,24,21
Great update! The new UI is much smoother. Well done team! 🎉,Feature Request,13/01/2024 17:24,@user_5796,Android,16,13,12
"Dark mode is great, but can we get an option to schedule it automatically?",Feedback,12/01/2024 17:18,@user_8347,Android,178,27,5
The app's battery usage is insane! It drains my phone in just a few hours.,Question,18/01/2024 4:00,@user_4772,iPhone,123,40,14
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Discussion,16/01/2024 6:50,@user_4053,iPhone,153,27,9
How do I enable 2FA for my account? I can't find the option in settings.,Discussion,25/01/2024 14:11,@user_2277,Android,30,39,11
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feature Request,25/01/2024 23:03,@user_2633,Web,246,19,8
The app crashes every time I try to upload a photo. Anyone else having this issue?,Feedback,21/01/2024 20:52,@user_1017,Android,259,34,7
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Discussion,21/01/2024 4:25,@user_5372,Web,120,50,5
The app's battery usage is insane! It drains my phone in just a few hours.,Security Issue,28/01/2024 17:49,@user_6003,Web,200,31,14
Why was the live chat feature removed? That was the best part of the app!,Question,4/01/2024 2:11,@user_8523,Android,74,36,15
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Performance Issue,7/01/2024 18:57,@user_2093,Web,16,45,14
Why does the app log me out randomly? It's really annoying.,Feature Request,17/01/2024 12:37,@user_1481,Web,77,43,27
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Question,20/01/2024 3:47,@user_9303,Android,135,38,21
The new voice assistant is way too slow. Takes ages to process commands.,Bug Report,20/01/2024 6:31,@user_1051,Web,16,43,18
Has anyone tested the latest beta? Is it worth updating?,Feature Request,10/01/2024 11:51,@user_4073,Android,170,39,4
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Security Issue,23/01/2024 22:20,@user_5725,Web,79,48,8
"Dark mode is great, but can we get an option to schedule it automatically?",Performance Issue,8/01/2024 22:24,@user_6171,Web,183,11,22
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Performance Issue,11/01/2024 13:11,@user_6927,Web,163,35,15
Multi-account login would be a game-changer. Any plans to add this?,Security Issue,23/01/2024 6:45,@user_5691,Web,102,25,19
Can someone explain the difference between WebSockets and long polling?,Discussion,19/01/2024 11:43,@user_2132,iPhone,60,15,16
Can someone explain how to use OAuth for third-party API integrations?,Discussion,20/01/2024 10:35,@user_6588,Web,214,16,11
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Security Issue,29/01/2024 6:15,@user_2061,Web,275,28,19
Keyboard shortcuts for power users would be amazing! Any plans?,Security Issue,30/01/2024 20:41,@user_7922,iPhone,136,5,24
Keyboard shortcuts for power users would be amazing! Any plans?,Performance Issue,30/01/2024 6:20,@user_1305,Web,12,28,30
The new update is fantastic! The app runs so much smoother now. Great job!,Question,28/01/2024 19:48,@user_7741,Web,139,25,8
Does anyone know how to set up a webhook for real-time notifications?,Feature Request,26/01/2024 13:33,@user_5895,iPhone,17,44,12
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Performance Issue,7/01/2024 22:57,@user_7980,Web,18,9,8
Loading time increased significantly after the last update. Feels super sluggish now 😕,Security Issue,13/01/2024 19:16,@user_7024,Android,193,28,12
Why is the AI assistant so slow to respond? It used to be much faster.,Security Issue,4/01/2024 9:16,@user_1429,iPhone,237,11,22
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Performance Issue,18/01/2024 21:49,@user_9087,Web,264,9,25
The new API documentation is so much better! Really easy to understand.,Discussion,2/01/2024 2:47,@user_7208,iPhone,89,48,9
Can someone explain how to set up a webhook for real-time notifications?,Discussion,1/01/2024 21:19,@user_5574,Android,165,41,14
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Bug Report,30/01/2024 14:13,@user_4044,Android,291,50,6
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Security Issue,21/01/2024 14:43,@user_7670,iPhone,192,45,18
Why does the app log me out randomly? It's really annoying.,Question,26/01/2024 19:44,@user_6934,Web,125,34,8
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Security Issue,26/01/2024 20:01,@user_5624,iPhone,96,24,29
The app's search function is broken. It doesn't return relevant results anymore.,Feedback,18/01/2024 15:37,@user_4476,Web,41,9,9
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Performance Issue,6/01/2024 22:20,@user_4231,iPhone,122,10,5
How do I enable 2FA for my account? I can't find the option in settings.,Feature Request,23/01/2024 14:56,@user_5957,Web,90,41,21
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Question,16/01/2024 9:46,@user_5086,Web,13,36,4
Great update! The new UI is much smoother. Well done team! 🎉,Discussion,15/01/2024 2:04,@user_3544,iPhone,88,39,12
Multi-device support would be a game-changer. Any plans to implement it?,Bug Report,4/01/2024 10:20,@user_2098,iPhone,267,42,3
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Bug Report,17/01/2024 11:56,@user_2688,Android,196,11,13
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Feature Request,22/01/2024 18:30,@user_9634,Web,185,11,14
Can someone explain the difference between WebSockets and long polling?,Discussion,17/01/2024 23:32,@user_8729,iPhone,237,11,8
How do I enable 2FA for my account? I can't find the option in settings.,Discussion,10/01/2024 7:13,@user_5637,Web,200,26,26
Can someone explain how to set up a webhook for real-time notifications?,Feature Request,29/01/2024 10:36,@user_6495,Android,250,13,23
Why is the AI assistant so slow to respond? It used to be much faster.,Performance Issue,5/01/2024 6:39,@user_6975,Web,249,42,3
Why does the app log me out randomly? It's really annoying.,Performance Issue,19/01/2024 13:52,@user_5960,Web,239,27,9
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Feature Request,17/01/2024 17:14,@user_2222,Web,199,10,29
I love the new offline mode! Works flawlessly even with large files. 🔥,Question,13/01/2024 1:03,@user_3113,Android,41,33,8
Your new terms of service update is concerning. Can you clarify the data-sharing policies?,Feature Request,12/01/2024 8:44,@user_1599,iPhone,209,15,24
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Security Issue,15/01/2024 4:05,@user_8679,Android,115,19,7
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Question,27/01/2024 20:21,@user_8833,Web,289,31,24
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Question,2/01/2024 21:44,@user_6230,Web,101,39,23
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Performance Issue,17/01/2024 16:22,@user_9244,iPhone,118,12,20
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Question,20/01/2024 4:05,@user_2843,iPhone,164,26,24
The new voice assistant is way too slow. Takes ages to process commands.,Question,21/01/2024 6:47,@user_6335,iPhone,161,33,8
Why does the battery drain so fast after the new patch? My phone barely lasts half a day!,Security Issue,14/01/2024 14:23,@user_2240,Web,154,14,8
"Hey @TechCorp, will there be an update to fix the keyboard lag issue? It’s driving me crazy!",Question,8/01/2024 10:52,@user_8160,Web,33,18,9
The search function is broken. It doesn’t return relevant results anymore.,Question,12/01/2024 13:07,@user_6328,Android,128,35,25
The new AI recommendations are completely off. They used to be much better!,Feedback,22/01/2024 12:05,@user_3598,Android,32,24,30
Can someone explain how to use OAuth for third-party API integrations?,Feature Request,7/01/2024 3:10,@user_4136,iPhone,282,39,24
Can someone explain how to set up a webhook for real-time notifications?,Discussion,7/01/2024 23:47,@user_7115,Web,266,34,19
Great update! The new UI is much smoother. Well done team! 🎉,Security Issue,20/01/2024 5:55,@user_5373,iPhone,189,22,16
Multi-account login would be a game-changer. Any plans to add this?,Feature Request,30/01/2024 13:28,@user_6766,iPhone,142,38,30
The UI feels laggy after the latest update. Animations take forever to load.,Feedback,24/01/2024 5:45,@user_5983,Android,79,46,5
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Security Issue,25/01/2024 17:19,@user_7516,Web,283,28,8
Does anyone know how to set up a webhook for real-time notifications?,Question,19/01/2024 8:38,@user_7882,Web,194,9,11
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Discussion,26/01/2024 22:38,@user_7436,Android,250,39,30
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Performance Issue,2/01/2024 23:21,@user_9728,Android,142,18,21
The app crashes on Android 11 when I open settings. Anyone else facing this?,Feature Request,23/01/2024 6:37,@user_3496,iPhone,154,35,24
Loading time increased significantly after the last update. Feels super sluggish now 😕,Security Issue,3/01/2024 11:08,@user_6144,iPhone,263,9,28
Does anyone know how to set up a webhook for real-time notifications?,Security Issue,15/01/2024 5:57,@user_6957,Web,196,10,8
"We need dark mode support for the mobile app! It’s 2024, why isn't this a thing yet?",Security Issue,8/01/2024 17:17,@user_4038,Web,59,48,10
Can we get an option to auto-delete old messages after 30 days?,Question,10/01/2024 2:14,@user_2415,Android,254,30,27
The app just freezes when I open large files. Happens on both desktop and mobile. Please fix!,Security Issue,16/01/2024 18:12,@user_3484,Web,149,47,28
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Question,3/01/2024 22:42,@user_2859,iPhone,216,32,22
Can someone explain the difference between WebSockets and long polling?,Security Issue,29/01/2024 7:39,@user_3963,Android,32,45,10
Can someone explain how to set up a webhook for real-time notifications?,Performance Issue,4/01/2024 11:12,@user_6391,Web,291,45,21
"The new dark mode is awesome, but can we get an option to schedule it automatically?",Question,29/01/2024 11:06,@user_9960,Web,271,30,27
"Dark mode is great, but can we get an option to schedule it automatically?",Performance Issue,3/01/2024 16:11,@user_5006,iPhone,14,14,20
Multi-device support would be a game-changer. Any plans to implement it?,Question,20/01/2024 2:52,@user_6139,iPhone,95,13,9
How do I enable 2FA for my account? I can't find the option in settings.,Bug Report,22/01/2024 19:55,@user_4991,iPhone,242,43,14
Why does the app log me out randomly? It's really annoying.,Performance Issue,10/01/2024 0:43,@user_1669,iPhone,91,47,3
The new API documentation is so much better! Really easy to understand.,Performance Issue,9/01/2024 20:17,@user_3701,iPhone,66,45,11
The new update is fantastic! The app runs so much smoother now. Great job!,Feature Request,21/01/2024 20:49,@user_2612,iPhone,292,15,13
"The app now loads twice as fast! Whatever you did, keep it up! 🚀",Question,27/01/2024 19:51,@user_7538,Web,265,35,30
My messages aren’t syncing across devices. Really frustrating. Any fixes?,Feedback,11/01/2024 23:01,@user_3247,Android,123,22,30
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Feature Request,22/01/2024 18:04,@user_1121,iPhone,265,23,27
Why was the live chat feature removed? That was the best part of the app!,Feature Request,25/01/2024 2:53,@user_9476,Android,152,39,18
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Performance Issue,26/01/2024 7:04,@user_9450,Android,66,41,26
Why does the API return a 500 error when querying large datasets? Is there a workaround?,Feedback,15/01/2024 14:04,@user_2358,Web,49,32,18
"Dark mode is great, but can we get an option to schedule it automatically?",Bug Report,3/01/2024 15:31,@user_3047,Web,127,39,8
The UI feels laggy after the latest update. Animations take forever to load.,Security Issue,20/01/2024 8:30,@user_1357,iPhone,138,35,6
The dark mode contrast is too high. Hurts my eyes at night. Any fixes?,Question,16/01/2024 18:56,@user_6289,Android,292,28,20
The app's search function is broken. It doesn't return relevant results anymore.,Performance Issue,19/01/2024 19:02,@user_6042,iPhone,138,32,13
🚨 Huge security flaw: Password reset emails contain sensitive user data in plaintext. @Company please fix!,Feedback,26/01/2024 3:45,@user_7368,Android,155,43,16
Can someone explain the difference between WebSockets and long polling?,Feature Request,21/01/2024 6:08,@user_9614,Android,149,16,22
Can someone explain the difference between WebSockets and long polling?,Question,20/01/2024 15:53,@user_8074,Web,272,36,7
Keyboard shortcuts for power users would be amazing! Any plans?,Bug Report,30/01/2024 4:40,@user_5042,iPhone,101,48,4
🚨 Security vulnerability found: Anyone can access user profiles without authentication. @Company please fix this ASAP!,Feature Request,10/01/2024 12:07,@user_2859,Android,140,34,21
The latest security update blocks third-party integrations. Not cool. Please reconsider!,Security Issue,22/01/2024 10:15,@user_9332,Web,236,18,16
The app crashes every time I try to upload a photo. Anyone else having this issue?,Feedback,4/01/2024 4:19,@user_3302,iPhone,209,19,3
The new AI-powered search is amazing! Results are so much more relevant now! 🔥🔥,Feature Request,27/01/2024 14:24,@user_5574,Web,255,44,18
Why is the app using so much battery? It’s draining 10% in just 15 minutes!,Feature Request,18/01/2024 5:24,@user_3225,Android,165,50,23
